band,source,original,parsed,survived,zod_passed
above,rand_above,4474780442384267927,4474780442384267776,0,1
above,rand_above,8838886204565371253,8838886204565370880,0,1
above,rand_above,2582386977980276944,2582386977980276736,0,1
above,rand_above,2762176045495796813,2762176045495796736,0,1
above,rand_above,8692678633116984009,8692678633116984320,0,1
above,rand_above,9068759338705791923,9068759338705792000,0,1
above,rand_above,7121834395487467460,7121834395487467520,0,1
above,rand_above,6510570793003134168,6510570793003133952,0,1
above,rand_above,6375346693685127250,6375346693685127168,0,1
above,rand_above,4519264561537883227,4519264561537883136,0,1
above,rand_above,4434412653395940621,4434412653395940864,0,1
above,rand_above,5178592754917911098,5178592754917911552,0,1
above,rand_above,8628113569621671115,8628113569621670912,0,1
above,rand_above,6665186293529423725,6665186293529423872,0,1
above,rand_above,2663395683410726952,2663395683410726912,0,1
above,rand_above,5298397069914088493,5298397069914088448,0,1
above,rand_above,5019058755916471710,5019058755916471296,0,1
above,rand_above,8270939130514613069,8270939130514613248,0,1
above,rand_above,3647926770510581017,3647926770510581248,0,1
above,rand_above,3192312704866004855,3192312704866004992,0,1
above,rand_above,7139267064973311753,7139267064973312000,0,1
above,rand_above,1360010992691137977,1360010992691138048,0,1
above,rand_above,397002047668034303,397002047668034304,0,1
above,rand_above,8820221041610728513,8820221041610728448,0,1
above,rand_above,737925072996660923,737925072996660864,0,1
above,rand_above,8531491818144745336,8531491818144745472,0,1
above,rand_above,6059281503081172876,6059281503081172992,0,1
above,rand_above,6901988192093097965,6901988192093097984,0,1
above,rand_above,1982687185134219346,1982687185134219264,0,1
above,rand_above,7645513808948673160,7645513808948673536,0,1
above,rand_above,2509765116688350754,2509765116688350720,0,1
above,rand_above,5192708489567971330,5192708489567971328,0,1
above,rand_above,2514273089269286985,2514273089269286912,0,1
above,rand_above,1016444602923897361,1016444602923897344,0,1
above,rand_above,6842520291203941006,6842520291203941376,0,1
above,rand_above,2215994765507986967,2215994765507986944,0,1
above,rand_above,477235605669001982,477235605669001984,0,1
above,rand_above,8357857746434538780,8357857746434538496,0,1
above,rand_above,2090460761061217750,2090460761061217792,0,1
above,rand_above,2156545421849155044,2156545421849155072,0,1
above,rand_above,933170241866829476,933170241866829440,0,1
above,rand_above,3055428144032783950,3055428144032783872,0,1
above,rand_above,4366164194557740825,4366164194557741056,0,1
above,rand_above,6291894293254459283,6291894293254459392,0,1
above,rand_above,1276916818615790760,1276916818615790848,0,1
above,rand_above,8905122588105347617,8905122588105348096,0,1
above,rand_above,9028641464718190531,9028641464718190592,0,1
above,rand_above,1465756515437214234,1465756515437214208,0,1
above,rand_above,6030880348784236090,6030880348784236544,0,1
above,rand_above,8131546278545736566,8131546278545736704,0,1
above,rand_above,4396561968020769853,4396561968020769792,0,1
above,rand_above,6009167575713976545,6009167575713976320,0,1
above,rand_above,6981056104521239521,6981056104521239552,0,1
above,rand_above,2658375080060588568,2658375080060588544,0,1
above,rand_above,2641499098527042546,2641499098527042560,0,1
above,rand_above,554685743333216487,554685743333216512,0,1
above,rand_above,7099243836499463779,7099243836499464192,0,1
above,rand_above,6025401064367777216,6025401064367776768,0,1
above,rand_above,2150860482603018079,2150860482603017984,0,1
above,rand_above,6822187786829806912,6822187786829806592,0,1
above,rand_above,7851945706257268078,7851945706257267712,0,1
above,rand_above,353022783628349598,353022783628349568,0,1
above,rand_above,8508076019658878034,8508076019658877952,0,1
above,rand_above,3863315825009167263,3863315825009167360,0,1
above,rand_above,7734548715844324970,7734548715844325376,0,1
above,rand_above,8622922883640884485,8622922883640884224,0,1
above,rand_above,344183109499826157,344183109499826176,0,1
above,rand_above,7721620370855732927,7721620370855733248,0,1
above,rand_above,7276661266786119593,7276661266786119680,0,1
above,rand_above,1727428645918702251,1727428645918702336,0,1
above,rand_above,6917342376680068920,6917342376680069120,0,1
above,rand_above,8054468718258699772,8054468718258699264,0,1
above,rand_above,2678868799818625028,2678868799818625024,0,1
above,rand_above,354571737556467094,354571737556467072,0,1
above,rand_above,2761189575050089795,2761189575050089984,0,1
above,rand_above,5568698768429544173,5568698768429544448,0,1
above,rand_above,8572491609285332702,8572491609285332992,0,1
above,rand_above,3099225306681408712,3099225306681408512,0,1
above,rand_above,4199637727833557062,4199637727833556992,0,1
above,rand_above,5924070158220238698,5924070158220238848,0,1
above,rand_above,4844992080253402516,4844992080253402112,0,1
above,rand_above,8210982654568368981,8210982654568369152,0,1
above,rand_above,1246783199938707523,1246783199938707456,0,1
above,rand_above,4659548295815695630,4659548295815695360,0,1
above,rand_above,2525485121890432414,2525485121890432512,0,1
above,rand_above,7468998521423402618,7468998521423403008,0,1
above,rand_above,3059029696157477641,3059029696157477888,0,1
above,rand_above,6752391878019725644,6752391878019725312,0,1
above,rand_above,5988384091450075945,5988384091450076160,0,1
above,rand_above,6636905550776638560,6636905550776638464,0,1
above,rand_above,138910951233207819,138910951233207824,0,1
above,rand_above,3118318234845248897,3118318234845249024,0,1
above,rand_above,2730125651912671224,2730125651912671232,0,1
above,rand_above,6229259807931112496,6229259807931112448,0,1
above,rand_above,1790605653167654986,1790605653167654912,0,1
above,rand_above,5644067827811695629,5644067827811695616,0,1
above,rand_above,5900212825500707528,5900212825500707840,0,1
above,rand_above,3748995760174438459,3748995760174438400,0,1
above,rand_above,3953873400769125111,3953873400769124864,0,1
above,rand_above,3033596808525344500,3033596808525344256,0,1
above,rand_above,3706041376450048603,3706041376450048512,0,1
above,rand_above,888779506948790805,888779506948790784,0,1
above,rand_above,9063454964810895897,9063454964810896384,0,1
above,rand_above,4412744005758952403,4412744005758952448,0,1
above,rand_above,8640472936690978576,8640472936690978816,0,1
above,rand_above,72003963846656901,72003963846656904,0,1
above,rand_above,3546856531859526379,3546856531859526144,0,1
above,rand_above,4129415119707512556,4129415119707512320,0,1
above,rand_above,2471595176317301289,2471595176317301248,0,1
above,rand_above,3049264000702062674,3049264000702062592,0,1
above,rand_above,5381259402282816128,5381259402282816512,0,1
above,rand_above,5292868148210357323,5292868148210357248,0,1
above,rand_above,2421409223304639438,2421409223304639488,0,1
above,rand_above,3325289886689774352,3325289886689774592,0,1
above,rand_above,2188513799971620935,2188513799971620864,0,1
above,rand_above,6168247016475812169,6168247016475811840,0,1
above,rand_above,4301518324225014738,4301518324225014784,0,1
above,rand_above,1482134919576214603,1482134919576214528,0,1
above,rand_above,6336919458930057732,6336919458930058240,0,1
above,rand_above,8523157344583233125,8523157344583233536,0,1
above,rand_above,8197529933957200427,8197529933957200896,0,1
above,rand_above,7109537622394687567,7109537622394687488,0,1
above,rand_above,6375812221340762151,6375812221340762112,0,1
above,rand_above,5900079351924192582,5900079351924192256,0,1
above,rand_above,8684839500431983966,8684839500431983616,0,1
above,rand_above,3399001329359099295,3399001329359099392,0,1
above,rand_above,2045981912599107560,2045981912599107584,0,1
above,rand_above,8839099638785560531,8839099638785560576,0,1
above,rand_above,4419456764734443600,4419456764734443520,0,1
above,rand_above,4205444716327021394,4205444716327021568,0,1
above,rand_above,9129427601925573855,9129427601925573632,0,1
above,rand_above,3455088114611107120,3455088114611107328,0,1
above,rand_above,6483267682152274871,6483267682152274944,0,1
above,rand_above,8428072519811637737,8428072519811637248,0,1
above,rand_above,6994332824556286040,6994332824556285952,0,1
above,rand_above,7406105358283489874,7406105358283490304,0,1
above,rand_above,7623855562169653200,7623855562169653248,0,1
above,rand_above,7035921928102204130,7035921928102204416,0,1
above,rand_above,6284053788136957170,6284053788136956928,0,1
above,rand_above,5504425687453703269,5504425687453703168,0,1
above,rand_above,7271220039188334455,7271220039188334592,0,1
above,rand_above,4855950584248103888,4855950584248103936,0,1
above,rand_above,4880544384595923789,4880544384595923968,0,1
above,rand_above,3345883636613907542,3345883636613907456,0,1
above,rand_above,8469096357477386793,8469096357477387264,0,1
above,rand_above,1043950683422547084,1043950683422547072,0,1
above,rand_above,7653098660461240351,7653098660461240320,0,1
above,rand_above,8336680580728143282,8336680580728142848,0,1
above,rand_above,1873574378611382687,1873574378611382784,0,1
above,rand_above,4958823518475948979,4958823518475949056,0,1
above,rand_above,1526594586399259097,1526594586399259136,0,1
above,rand_above,7890249541461443681,7890249541461443584,0,1
above,rand_above,4084267030305643113,4084267030305643008,0,1
above,rand_above,6283623298706302955,6283623298706302976,0,1
above,rand_above,6621408307822539038,6621408307822538752,0,1
above,rand_above,4517649447152855682,4517649447152855552,0,1
above,rand_above,8299798139817685895,8299798139817686016,0,1
above,rand_above,4117859773371118982,4117859773371119104,0,1
above,rand_above,522156945927729607,522156945927729600,0,1
above,rand_above,1225978904554251189,1225978904554251264,0,1
above,rand_above,3840622597954090467,3840622597954090496,0,1
above,rand_above,5210169913287687854,5210169913287688192,0,1
above,rand_above,5163001627246319202,5163001627246319616,0,1
above,rand_above,6214194080111291573,6214194080111291392,0,1
above,rand_above,2851369722594853174,2851369722594853376,0,1
above,rand_above,209804216303673919,209804216303673920,0,1
above,rand_above,2355960786722809096,2355960786722809344,0,1
above,rand_above,36820002221003812,36820002221003808,0,1
above,rand_above,2018792038579636985,2018792038579636992,0,1
above,rand_above,682585711589471491,682585711589471488,0,1
above,rand_above,3916925829578759373,3916925829578759168,0,1
above,rand_above,6468917534685072176,6468917534685072384,0,1
above,rand_above,5000359496469615059,5000359496469614592,0,1
above,rand_above,564767308677833570,564767308677833600,0,1
above,rand_above,8256716602100207970,8256716602100207616,0,1
above,rand_above,9104517892500307217,9104517892500306944,0,1
above,rand_above,4363095535843535439,4363095535843535360,0,1
above,rand_above,2656951603635930844,2656951603635930624,0,1
above,rand_above,1669041910937518314,1669041910937518336,0,1
above,rand_above,1258118008746498658,1258118008746498560,0,1
above,rand_above,5926030938680936564,5926030938680936448,0,1
above,rand_above,6735515593513110728,6735515593513110528,0,1
above,rand_above,8898332406475944419,8898332406475943936,0,1
above,rand_above,3462799581565998876,3462799581565999104,0,1
above,rand_above,8230108682951317895,8230108682951317504,0,1
above,rand_above,4146032039569272624,4146032039569272832,0,1
above,rand_above,8467900693521330011,8467900693521330176,0,1
above,rand_above,3490796495477794582,3490796495477794816,0,1
above,rand_above,749182739171397207,749182739171397248,0,1
above,rand_above,8901669493143988866,8901669493143989248,0,1
above,rand_above,8075341506408037442,8075341506408037376,0,1
above,rand_above,1235621634783548680,1235621634783548672,0,1
above,rand_above,7943750425751978665,7943750425751979008,0,1
above,rand_above,1103205069215986329,1103205069215986304,0,1
above,rand_above,9166402405996196493,9166402405996196864,0,1
above,rand_above,3634333175641654699,3634333175641654784,0,1
above,rand_above,1183576715694324119,1183576715694324224,0,1
above,rand_above,9036146242225498400,9036146242225498112,0,1
above,rand_above,7708877517389707737,7708877517389707264,0,1
above,rand_above,6983531331986890790,6983531331986890752,0,1
above,rand_above,9033990822744423267,9033990822744423424,0,1
above,rand_above,4279464393783215198,4279464393783215104,0,1
above,rand_above,6641478447194078341,6641478447194078208,0,1
above,rand_above,3920897808888022289,3920897808888022528,0,1
above,rand_above,3507215170292993310,3507215170292993536,0,1
above,rand_above,2127284321558970363,2127284321558970368,0,1
above,rand_above,4257525494458413811,4257525494458413568,0,1
above,rand_above,1439749377854663856,1439749377854663936,0,1
above,rand_above,1747432519580580629,1747432519580580608,0,1
above,rand_above,8081377817838362626,8081377817838362624,0,1
above,rand_above,7069405667116395354,7069405667116395520,0,1
above,rand_above,306159429850718968,306159429850718976,0,1
above,rand_above,6098256112370972232,6098256112370972672,0,1
above,rand_above,5680672666891278873,5680672666891279360,0,1
above,rand_above,8644277905953395838,8644277905953395712,0,1
above,rand_above,8208966310831185834,8208966310831185920,0,1
above,rand_above,2228761961364020461,2228761961364020480,0,1
above,rand_above,629656263906673642,629656263906673664,0,1
above,rand_above,5487175098824941035,5487175098824940544,0,1
above,rand_above,4126699230630278242,4126699230630278144,0,1
